student_id,age,marks,internal_marks,research_papers,projects,placed
101470,18,69.1,24.2,2,0,0
101471,25,68.2,27.9,2,3,1
101472,23,64.2,27.7,2,1,1
101473,21,74.7,23.9,1,1,1
101474,19,76.7,19.5,0,5,1
101475,25,75.9,27.8,3,5,1
101476,20,68.2,28.1,7,2,1
101477,21,58.8,29.5,3,6,1
101478,21,80.0,26.6,1,4,1
101479,19,72.2,19.2,1,1,0
101480,21,82.7,28.5,1,3,1
101481,19,81.5,25.0,0,3,1
101482,18,54.9,22.6,2,3,1
101483,20,54.8,23.5,0,1,0
101484,18,62.9,21.5,2,4,1
101485,21,59.3,29.4,1,5,1
101486,24,81.1,17.9,2,1,1
101487,19,76.2,20.0,2,4,1
101488,18,85.2,23.4,4,0,1
101489,18,76.8,30.0,1,2,1
101490,22,74.5,30.0,1,0,0
101491,20,86.4,16.8,2,1,1
101492,21,77.6,30.0,1,4,1
101493,18,72.8,30.0,0,3,1
101494,20,89.8,19.1,0,2,1
101495,21,73.4,12.4,1,4,1
101496,21,68.3,24.6,1,0,1
101497,22,61.9,30.0,1,3,1
101498,24,80.4,30.0,1,0,1
101499,21,86.8,20.6,0,3,1
101500,24,71.4,30.0,0,1,1
101501,22,87.7,13.9,4,2,1
101502,20,48.4,23.2,1,4,0
101503,19,71.3,22.9,1,4,1
101504,20,71.5,30.0,0,1,1
101505,22,63.3,30.0,1,4,1
101506,19,100.0,29.8,0,3,1
101507,25,71.2,18.2,1,5,1
101508,21,67.1,29.3,1,2,1
101509,24,72.3,27.5,2,3,1
101510,23,48.0,16.6,1,4,1
101511,20,62.9,14.7,1,3,0
101512,19,83.8,30.0,0,5,1
101513,23,64.5,24.1,0,1,1
101514,20,62.1,18.6,4,4,1
101515,19,87.7,24.0,2,2,1
101516,25,88.1,26.8,1,0,1
101517,21,78.2,24.6,3,7,1
101518,18,66.5,17.2,1,1,0
101519,21,69.1,30.0,0,4,1
101520,21,62.4,30.0,3,1,0
101521,24,60.1,23.3,1,2,1
101522,23,59.5,23.5,0,3,0
101523,19,64.6,26.8,1,1,1
101524,19,59.6,19.4,0,2,0
101525,22,53.2,26.6,1,1,1
101526,18,74.6,18.3,1,2,1
101527,20,74.8,24.6,0,0,0
101528,19,92.4,19.2,2,5,1
101529,18,64.0,19.4,0,5,1
101530,25,75.6,30.0,2,3,1
101531,18,75.8,25.3,0,2,1
101532,18,69.0,26.0,0,3,1
101533,25,80.9,14.9,0,3,1
101534,19,81.3,22.0,0,3,1
101535,24,75.9,27.3,0,4,1
101536,18,68.9,26.0,0,5,1
101537,19,67.7,14.2,1,1,0
101538,18,55.6,26.0,2,2,1
101539,23,62.3,26.8,3,1,1
101540,22,64.5,30.0,0,1,1
101541,21,58.5,21.7,1,1,1
101542,19,77.3,13.8,0,2,1
101543,18,86.4,20.0,0,1,0
101544,22,61.1,19.5,2,4,1
101545,19,75.4,28.7,2,2,1
101546,22,59.6,11.4,1,1,1
101547,23,68.3,22.8,4,0,0
101548,24,63.7,30.0,3,5,1
101549,21,79.2,25.0,0,5,1
101550,18,63.9,29.5,0,2,1
101551,20,84.1,16.8,0,2,1
101552,24,69.1,17.0,3,1,1
101553,22,64.2,30.0,0,3,1
101554,22,57.0,25.5,0,4,1
101555,21,75.0,25.5,3,1,1
101556,19,82.7,19.4,1,1,1
101557,25,75.3,25.5,0,1,1
101558,24,98.9,19.3,0,4,1
101559,25,89.2,30.0,0,0,1
101560,24,68.3,30.0,1,2,1
101561,20,68.2,27.4,2,2,1
101562,20,77.6,21.8,2,1,0
101563,19,61.9,12.3,0,1,0
101564,25,86.0,16.6,2,3,1
101565,22,76.3,30.0,0,3,1
101566,21,75.1,19.9,3,3,1
101567,25,80.2,23.1,2,5,1
101568,22,92.7,28.3,1,3,1
101569,25,74.1,30.0,2,2,1
101570,25,70.6,24.0,2,1,1
101571,18,90.1,23.0,1,1,1
101572,20,83.6,25.4,1,3,1
101573,23,68.1,21.9,2,3,1
101574,24,72.1,22.1,2,1,1
101575,19,74.3,27.1,4,3,1
101576,20,76.3,25.9,0,4,1
101577,22,55.7,30.0,1,5,1
101578,24,53.5,27.2,0,1,1
101579,18,61.4,30.0,2,1,0
101580,22,60.4,19.6,2,4,1
101581,20,64.3,27.6,0,3,1
101582,19,79.6,21.4,0,4,1
101583,22,70.0,27.0,1,3,1
101584,21,74.4,28.4,2,2,1
101585,23,57.3,25.2,2,8,1
101586,20,66.5,30.0,1,1,1
101587,24,79.0,30.0,1,7,1
101588,18,79.1,30.0,4,0,1
101589,24,63.3,28.8,1,3,1
101590,18,73.9,30.0,0,4,1
101591,23,98.4,17.8,0,1,0
101592,20,71.8,30.0,2,3,1
101593,21,63.7,20.0,2,4,1
101594,18,69.9,22.2,2,3,1
101595,23,73.1,27.8,1,5,1
101596,19,70.2,30.0,0,2,1
101597,23,71.6,19.2,1,1,1
101598,23,54.7,22.4,0,7,1
101599,24,60.4,25.5,0,2,0
101600,23,70.2,24.1,1,2,0
101601,20,70.0,29.3,1,4,1
101602,23,65.2,30.0,1,4,1
101603,24,69.9,27.1,1,2,1
101604,20,72.7,21.3,2,3,1
101605,18,82.7,18.5,3,0,1
101606,25,70.8,23.4,6,2,1
101607,19,76.8,20.3,3,7,1
101608,22,65.5,27.3,1,1,0
101609,19,78.9,27.3,1,1,1
101610,19,76.5,22.7,1,3,1
101611,24,82.4,30.0,1,1,1
101612,19,80.6,21.3,1,4,1
101613,23,79.1,24.4,0,2,1
101614,23,70.8,28.2,0,2,1
101615,18,74.9,29.5,4,1,1
101616,19,84.8,30.0,0,2,1
101617,24,64.2,27.1,2,2,1
101618,22,64.5,30.0,2,2,1
101619,18,74.2,21.7,0,4,1
101620,25,77.0,29.6,1,5,1
101621,20,62.1,29.5,3,2,1
101622,18,71.1,30.0,0,2,1
101623,25,70.9,16.7,1,1,0
101624,18,45.4,20.5,2,6,1
101625,22,69.4,29.1,1,1,1
101626,25,70.1,11.7,2,2,1
101627,22,70.1,27.5,1,1,1
101628,22,89.0,30.0,1,3,1
101629,21,57.4,22.1,0,5,1
101630,19,62.1,22.8,1,2,0
101631,22,40.7,19.6,1,5,0
101632,25,66.2,22.4,1,5,1
101633,18,67.3,22.5,4,2,1
101634,25,65.9,21.6,0,5,1
101635,21,85.3,21.3,0,3,1
101636,22,82.3,23.6,2,6,1
101637,19,72.9,23.6,1,3,0
101638,22,67.6,30.0,1,3,0
101639,19,84.3,23.0,0,0,1
101640,20,71.8,26.7,1,2,1
101641,23,62.2,22.1,3,1,1
101642,18,51.4,22.1,1,3,1
101643,21,66.7,16.5,0,2,0
101644,22,81.1,17.1,1,1,1
101645,19,99.3,19.0,2,3,1
101646,20,72.7,25.9,0,1,1
101647,20,62.8,30.0,2,3,1
101648,23,57.8,16.1,0,4,1
101649,25,78.6,22.3,1,2,1
101650,24,50.8,18.2,2,2,1
101651,19,78.6,23.7,3,5,1
101652,18,81.8,30.0,2,4,1
101653,18,77.2,22.8,1,4,1
101654,22,69.4,24.8,3,1,0
101655,19,78.8,30.0,1,1,1
101656,19,74.1,27.3,1,5,1
101657,24,62.7,21.2,0,7,1
101658,24,94.2,25.8,0,3,1
101659,24,67.8,20.9,1,2,1
101660,20,81.3,27.1,2,1,1
101661,22,43.0,27.6,2,2,0
101662,22,87.3,18.2,1,1,1
101663,19,89.6,25.9,0,1,1
101664,22,72.4,24.4,1,0,1
101665,22,78.7,27.7,1,0,1
101666,21,78.7,29.2,1,1,1
101667,24,64.3,27.4,0,4,1
101668,23,78.6,23.5,0,3,1
101669,22,62.3,29.7,0,4,1
101670,23,64.7,20.6,2,5,0
101671,24,85.5,18.4,1,2,1
101672,22,83.7,10.0,4,2,1
101673,20,63.5,24.6,0,3,1
101674,24,63.2,20.9,1,3,1
101675,23,64.3,27.0,0,3,1
101676,25,80.8,15.1,1,2,1
101677,19,60.0,21.8,2,3,1
101678,21,76.3,27.4,0,5,1
101679,25,81.0,19.9,1,3,1
101680,22,70.9,27.0,0,4,1
101681,25,84.1,22.2,4,3,1
101682,18,68.3,24.8,1,1,1
101683,18,69.4,28.0,3,1,0
101684,24,60.3,29.8,4,3,1
101685,20,84.2,25.5,1,2,1
101686,22,62.8,20.9,0,2,1
101687,21,76.2,22.7,2,3,1
101688,21,71.1,28.2,0,0,1
101689,25,59.4,19.9,3,3,1
101690,18,64.7,24.1,1,5,1
101691,24,88.6,23.1,0,2,1
101692,25,74.4,24.5,2,5,1
101693,23,59.9,20.0,0,2,1
101694,21,75.7,15.7,0,3,1
101695,19,70.2,27.6,1,1,1
101696,23,100.0,29.8,0,3,1
101697,21,75.4,16.0,0,3,1
101698,19,67.4,26.8,1,3,1
101699,20,89.0,30.0,0,1,1
101700,25,49.9,28.0,2,3,1
101701,20,73.1,22.9,2,4,1
101702,19,95.9,20.3,0,2,1
101703,23,70.6,25.4,1,5,1
101704,19,51.2,26.2,1,1,1
101705,25,67.2,25.5,0,5,1
101706,24,89.5,24.1,0,0,0
101707,25,76.5,19.6,0,1,1
101708,25,61.9,27.1,0,1,1
101709,19,63.8,27.4,1,4,1
101710,19,65.3,26.0,2,2,1
101711,20,76.3,25.6,0,5,1
101712,21,88.1,30.0,2,0,1
101713,25,84.6,21.9,0,5,1
101714,23,77.5,30.0,2,5,1
101715,23,56.0,21.3,3,1,0
101716,25,56.1,30.0,1,1,1
101717,23,78.4,30.0,1,2,1
101718,21,55.9,23.5,4,7,1
101719,21,69.3,30.0,0,3,1
101720,22,75.6,27.3,1,3,1
101721,18,58.3,20.6,0,2,1
101722,23,59.7,23.1,1,2,1
101723,23,70.9,30.0,0,2,1
101724,23,78.0,29.6,3,1,1
101725,22,84.7,19.7,2,3,0
101726,24,79.3,24.3,3,2,1
101727,25,72.9,26.0,1,5,1
101728,22,63.0,22.5,0,4,1
101729,21,59.1,30.0,0,2,1
101730,18,65.9,26.2,1,4,1
101731,24,76.9,24.7,2,0,1
101732,25,76.0,30.0,2,2,1
101733,23,46.8,23.2,3,3,1
101734,24,62.6,30.0,2,0,0
101735,24,86.5,16.7,0,2,1
101736,24,73.0,22.7,1,0,1
101737,22,55.0,30.0,1,5,1
101738,18,100.0,30.0,2,2,1
101739,18,71.7,21.1,0,1,1
101740,19,76.6,20.6,0,4,1
101741,21,76.8,27.8,0,3,1
101742,23,67.6,21.9,1,1,1
101743,21,63.3,23.7,1,1,1
101744,18,97.5,29.4,0,1,1
101745,19,84.0,22.3,2,0,1
101746,25,81.9,15.2,0,2,1
101747,25,78.9,18.5,1,2,1
101748,21,60.0,25.0,3,3,1
101749,24,87.3,15.7,2,3,1
101750,23,61.9,23.5,2,5,1
101751,25,75.4,18.0,1,3,1
101752,25,52.3,30.0,1,1,1
101753,23,47.5,30.0,0,2,1
101754,21,75.8,19.7,0,4,1
101755,23,62.3,26.3,0,3,1
101756,20,48.1,20.2,0,3,1
101757,20,78.5,23.5,0,2,1
101758,22,97.4,30.0,1,7,1
101759,22,88.7,22.7,2,1,1
101760,22,68.9,23.6,1,1,1
101761,21,72.1,20.3,1,4,1
101762,21,82.7,30.0,2,0,1
101763,18,85.5,10.0,1,1,0
101764,22,67.9,22.8,2,3,1
101765,22,72.4,24.8,3,6,1
101766,25,75.6,21.7,2,3,0
101767,22,78.6,29.3,1,4,1
101768,21,70.4,30.0,0,0,1
101769,18,70.6,17.9,1,2,1
101770,19,88.6,30.0,2,1,1
101771,20,86.5,17.9,2,0,0
101772,21,77.7,30.0,3,1,0
101773,20,92.6,25.7,1,2,1
101774,21,67.4,22.5,2,3,1
101775,24,91.5,23.0,2,3,1
101776,19,78.5,24.8,1,0,0
101777,20,100.0,26.0,1,2,1
101778,19,57.7,20.4,2,3,1
101779,20,63.7,23.8,2,4,1
101780,23,77.0,21.1,2,2,1
101781,18,76.8,18.9,2,5,1
101782,20,95.4,20.9,0,5,1
101783,18,64.0,19.3,2,2,1
101784,25,82.9,22.9,0,1,1
101785,23,85.9,27.2,0,0,0
101786,19,80.5,25.6,1,7,1
101787,19,60.5,30.0,1,4,1
101788,18,88.9,13.9,1,3,1
101789,21,86.8,27.3,1,4,1
101790,24,79.2,25.0,1,8,1
101791,22,74.5,29.1,1,1,1
101792,25,74.7,28.6,0,0,0
101793,20,71.1,24.2,1,2,1
101794,20,79.7,25.9,1,1,1
101795,21,72.4,21.3,0,4,1
101796,19,61.8,28.1,1,1,0
101797,25,59.4,15.6,0,1,0
101798,19,63.0,28.9,3,0,1
101799,21,74.7,24.9,2,4,1
101800,22,71.7,22.6,2,2,1
101801,18,74.6,23.8,2,2,1
101802,21,78.0,24.2,5,1,1
101803,21,64.5,30.0,1,3,1
101804,20,89.6,30.0,1,1,1
101805,19,68.8,30.0,3,4,1
101806,18,66.8,22.2,1,5,1
101807,18,77.8,28.1,2,2,1
101808,21,50.0,28.4,0,2,1
101809,18,62.5,20.4,1,3,1
101810,25,83.8,18.7,3,4,1
101811,19,51.2,24.7,0,4,1
101812,23,85.4,29.0,2,1,1
101813,23,90.1,16.9,1,6,1
101814,21,67.6,21.4,0,4,1
101815,25,75.5,27.9,3,1,1
101816,18,85.4,25.2,2,4,1
101817,19,66.4,30.0,1,1,1
101818,20,82.4,17.9,0,0,0
101819,19,63.9,30.0,2,3,1
101820,20,66.3,17.3,0,3,1
101821,20,62.4,14.9,1,2,1
101822,24,76.1,24.7,1,1,1
101823,20,85.9,19.3,1,2,1
101824,25,69.8,24.8,2,5,1
101825,24,56.7,24.6,2,1,0
101826,25,59.0,24.0,1,4,1
101827,18,76.7,20.8,1,3,1
101828,25,94.1,27.2,1,3,1
101829,22,76.7,23.4,0,4,1
101830,25,67.4,30.0,1,0,0
101831,20,81.2,24.1,2,1,1
101832,25,69.1,20.2,1,2,1
101833,22,67.5,16.6,5,3,1
101834,18,60.5,24.1,1,3,1
101835,21,88.9,18.7,2,4,1
101836,19,41.5,18.3,3,2,0
101837,25,81.6,27.6,2,3,1
101838,20,66.4,16.1,2,3,1
101839,19,67.1,30.0,1,0,0
101840,22,92.3,25.8,3,2,1
101841,21,63.4,24.8,1,4,1
101842,18,63.8,19.8,1,0,1
101843,24,70.4,28.8,1,1,1
101844,24,77.0,25.0,2,4,1
101845,23,66.7,21.6,0,1,1
101846,22,53.1,26.0,0,8,1
101847,21,61.6,16.6,0,1,0
101848,22,87.4,16.8,2,5,1
101849,22,72.9,19.4,0,1,0
101850,19,77.4,26.7,2,3,1
101851,18,68.9,25.0,0,1,1
101852,20,64.1,30.0,1,2,1
101853,21,92.1,20.4,3,0,1
101854,19,69.7,27.9,0,4,1
101855,18,66.7,24.4,2,4,1
101856,24,85.2,20.3,1,2,1
101857,20,63.3,26.9,3,3,1
101858,22,64.9,24.7,2,8,1
101859,22,72.1,21.9,1,1,1
101860,23,72.0,25.2,1,2,1
101861,23,75.1,24.4,0,2,1
101862,20,97.1,24.2,0,1,1
101863,24,76.0,22.9,1,2,1
101864,20,43.5,18.5,1,4,1
101865,24,75.9,25.4,2,0,1
101866,21,72.5,21.0,1,3,1
101867,18,72.5,19.9,1,1,0
101868,24,75.0,23.8,0,2,1
101869,18,71.7,28.7,0,1,1
101870,24,71.4,25.9,4,1,0
101871,18,79.4,22.3,0,3,1
101872,19,65.5,22.1,0,0,1
101873,22,60.6,28.2,2,3,0
101874,25,100.0,13.0,0,3,1
101875,21,63.4,29.0,2,2,1
101876,18,73.2,15.6,2,5,1
101877,19,54.1,17.9,2,3,1
101878,25,73.4,22.4,1,2,1
101879,23,60.8,30.0,0,2,1
101880,18,66.7,30.0,0,3,1
101881,21,84.5,28.5,0,2,1
101882,20,77.7,26.8,0,3,1
101883,19,78.8,15.7,3,3,1
101884,24,50.7,25.8,2,2,1
101885,22,94.0,22.3,0,3,1
101886,19,57.7,20.9,0,3,1
101887,23,90.3,25.8,1,3,1
101888,21,84.3,22.6,1,2,1
101889,18,78.9,29.3,2,3,1
101890,21,61.7,15.3,2,5,1
101891,19,73.8,25.4,2,3,1
101892,19,66.3,20.6,4,2,1
101893,25,72.3,23.0,0,2,1
101894,23,69.0,26.5,0,0,0
101895,19,47.5,19.4,5,1,1
101896,24,85.5,25.8,0,6,1
101897,22,71.0,23.9,2,4,1
101898,24,66.2,21.7,2,2,1
101899,23,65.3,22.6,3,2,1
101900,20,76.3,24.2,1,7,1
101901,22,61.3,21.2,4,1,0
101902,22,44.9,25.0,1,1,1
101903,23,76.9,23.6,0,5,1
101904,19,78.2,21.9,4,4,1
101905,20,69.6,30.0,0,4,1
101906,19,58.2,27.1,0,2,1
101907,20,73.1,23.1,1,2,1
101908,19,54.4,25.7,0,3,1
101909,18,59.7,19.9,1,5,1
101910,25,63.0,22.8,1,3,1
101911,18,82.1,23.4,1,3,1
101912,25,67.6,18.8,1,2,1
101913,18,66.6,26.9,0,4,1
101914,24,95.5,22.5,2,2,1
101915,20,76.2,23.2,2,4,1
101916,22,76.1,22.2,0,1,0
101917,20,67.6,30.0,2,1,0
101918,21,64.8,21.7,2,2,1
101919,21,45.8,14.7,0,4,1
101920,22,83.6,17.0,0,3,0
101921,21,77.4,28.8,0,4,1
101922,22,69.9,30.0,3,2,1
101923,24,70.4,21.6,2,2,1
101924,21,80.8,30.0,1,2,1
101925,20,53.3,28.7,0,2,1
101926,19,64.9,24.1,0,5,1
101927,20,58.4,23.7,1,2,1
101928,19,93.3,25.9,0,1,1
101929,19,82.5,29.4,1,3,1
101930,25,45.6,27.0,3,2,1
101931,18,53.8,21.6,2,6,1
101932,21,70.4,24.1,2,4,1
101933,24,66.3,30.0,0,1,1
101934,25,56.1,26.3,2,0,1
101935,19,95.3,29.3,0,4,1
101936,19,75.8,27.7,0,2,1
101937,20,77.7,26.4,2,1,1
101938,22,63.7,25.5,2,3,1
101939,25,80.7,29.5,1,5,1
101940,19,67.4,28.6,1,0,0
101941,19,68.6,26.3,1,3,1
101942,20,79.3,21.5,3,1,1
101943,24,52.5,26.9,1,5,1
101944,18,91.2,24.7,3,1,1
101945,21,74.2,23.5,0,3,1
101946,18,87.4,30.0,1,3,1
101947,19,59.1,17.3,0,1,0
101948,25,60.9,29.8,1,4,1
101949,18,58.1,20.7,0,1,0
101950,20,75.0,25.7,0,2,0
101951,25,72.8,30.0,1,0,1
101952,22,66.4,20.2,0,2,1
101953,18,59.8,21.4,2,2,1
101954,21,56.8,24.9,1,3,1
101955,25,71.4,20.8,3,2,1
101956,21,66.4,29.4,1,3,1
101957,22,63.8,22.3,2,1,1
101958,22,90.6,28.3,2,3,1
101959,23,71.0,18.4,2,1,1
101960,19,87.2,16.0,3,1,1
101961,24,65.6,23.9,3,1,1
101962,25,74.9,17.2,2,4,1
101963,19,71.3,30.0,1,2,1
101964,24,51.6,17.4,2,1,1
101965,24,89.1,19.8,1,1,1
101966,23,70.4,27.1,2,3,0
101967,20,81.0,22.1,2,2,1
101968,21,63.0,17.4,0,4,1
101969,24,70.0,30.0,2,1,1
101970,19,61.6,20.0,2,1,1
101971,24,86.8,24.0,1,3,1
101972,25,75.7,24.0,1,2,1
101973,23,76.4,28.6,1,2,1
101974,20,88.3,27.3,0,3,1
101975,22,85.9,20.9,2,6,1
101976,18,81.2,23.4,1,4,1
101977,25,54.9,23.9,1,3,1
101978,20,63.7,28.7,1,6,0
101979,18,60.0,19.2,3,6,1
101980,24,80.7,30.0,0,6,1
101981,23,74.0,21.2,0,1,1
101982,22,55.3,25.0,1,2,1
101983,18,69.7,19.2,1,2,1
101984,24,54.1,18.5,2,5,1
101985,23,71.4,20.6,4,3,1
101986,24,52.1,20.1,1,3,1
101987,24,78.3,22.9,2,1,0
101988,19,76.5,20.1,0,5,0
101989,19,94.9,28.5,1,2,1
101990,25,82.2,21.1,2,3,1
101991,22,66.9,20.5,0,3,1
101992,21,81.8,23.0,1,1,1
101993,20,55.2,30.0,3,2,1
101994,23,60.5,26.1,1,2,1
101995,24,76.0,24.5,1,4,1
101996,18,46.1,17.8,2,1,1
101997,22,71.6,19.3,1,2,0
101998,25,59.8,18.6,0,3,1
101999,20,73.2,30.0,2,0,1
102000,20,59.1,27.7,1,4,1
102001,25,77.1,20.7,2,0,1
102002,18,72.2,22.2,3,2,1
102003,21,88.8,20.9,1,2,1
102004,21,72.1,20.6,0,5,1
102005,24,62.8,27.3,2,1,0
102006,19,69.0,23.6,4,2,1
102007,21,55.9,30.0,1,2,1
102008,19,76.9,30.0,1,6,1
102009,24,79.1,30.0,1,0,0
102010,23,100.0,28.4,2,5,1
102011,21,64.5,22.9,0,3,1
102012,21,68.8,28.0,0,4,1
102013,19,65.1,23.3,1,2,1
102014,25,74.5,30.0,1,2,1
102015,23,76.6,27.0,2,2,1
102016,20,71.4,26.3,3,4,1
102017,21,85.0,25.6,0,4,1
102018,23,64.6,30.0,2,4,1
102019,23,83.8,17.8,0,2,1
102020,21,78.5,30.0,0,3,1
102021,20,71.9,24.1,1,3,0
102022,23,68.2,18.0,2,3,1
102023,23,100.0,21.2,0,1,1
102024,22,62.2,16.7,0,2,1
102025,18,75.6,28.3,1,2,1
102026,21,63.0,19.8,3,1,1
102027,22,93.4,25.8,2,4,1
102028,25,82.6,30.0,1,2,1
102029,22,63.9,21.6,2,1,1
102030,20,78.2,23.7,0,2,1
102031,22,75.1,18.5,2,8,1
102032,19,65.8,23.1,0,4,1
102033,18,81.1,30.0,0,2,1
102034,23,76.7,28.9,2,1,0
102035,25,74.6,23.7,1,2,0
102036,24,71.5,21.9,1,5,1
102037,22,77.2,24.8,2,1,1
102038,18,74.8,25.7,1,6,1
102039,25,72.7,22.9,0,0,1
102040,21,64.3,27.7,2,1,0
102041,20,92.3,20.2,1,0,1
102042,25,59.4,20.2,2,2,0
102043,23,77.1,26.9,2,3,1
102044,23,68.2,19.2,1,3,1
102045,20,93.1,28.6,0,4,1
102046,25,61.2,24.9,2,2,1
102047,21,63.2,15.9,0,4,1
102048,22,60.4,25.5,0,1,0
102049,24,75.9,16.6,0,5,1
102050,23,55.5,28.5,1,0,0
102051,19,66.3,23.8,3,2,1
102052,20,46.2,30.0,4,4,1
102053,20,74.9,30.0,0,2,1
102054,25,66.0,19.7,3,2,1
102055,23,54.1,14.9,0,3,1
102056,20,85.0,21.2,2,5,1
102057,23,56.3,18.9,2,4,1
102058,23,81.6,30.0,0,1,1
102059,21,63.6,24.9,2,3,1
102060,21,91.2,29.7,0,1,0
102061,25,81.0,23.6,0,2,1
102062,22,59.9,24.1,1,4,1
102063,19,61.0,24.8,0,2,0
102064,23,79.3,30.0,1,1,0
102065,22,68.9,26.6,4,2,1
102066,22,70.0,19.7,1,2,1
102067,23,87.3,30.0,0,1,1
102068,25,63.0,23.5,1,0,0
102069,20,73.1,22.7,0,3,1
102070,21,83.5,10.9,1,0,0
102071,19,81.7,28.2,0,3,1
102072,23,70.1,25.5,0,1,1
102073,21,68.5,25.5,0,1,1
102074,20,51.1,23.0,1,2,1
102075,23,59.3,22.1,0,2,1
102076,21,75.8,23.2,3,1,1
102077,21,70.3,27.3,3,0,1
102078,21,72.9,28.2,0,1,1
102079,20,84.5,23.8,0,2,1
102080,19,57.8,29.7,1,2,1
102081,24,69.2,24.6,1,1,1
102082,18,74.3,22.5,1,0,1
102083,20,63.6,26.0,1,2,1
102084,23,89.2,18.2,2,3,1
102085,19,82.9,26.2,4,1,1
102086,23,75.5,17.3,4,5,1
102087,23,93.5,19.9,0,6,1
102088,23,54.0,14.9,3,4,1
102089,20,71.9,24.1,1,4,1
102090,18,76.4,30.0,1,3,1
102091,25,61.0,24.4,2,3,1
102092,20,75.6,28.2,2,0,1
102093,24,58.7,30.0,3,1,1
102094,19,80.3,27.0,0,1,1
102095,19,84.7,21.2,1,6,1
102096,24,75.3,21.9,2,6,1
102097,25,49.8,25.0,2,2,1
102098,24,60.4,21.8,0,0,0
102099,24,78.8,22.2,1,2,1
102100,19,72.3,29.9,0,5,1
102101,25,39.7,30.0,1,2,1
102102,23,86.9,16.8,2,2,1
102103,19,73.6,20.9,1,1,1
102104,19,62.2,22.7,3,4,1
102105,24,83.9,28.0,1,2,1
102106,20,63.9,30.0,0,4,1
102107,24,63.7,30.0,0,2,1
102108,19,76.3,22.7,0,2,1
102109,20,93.4,22.9,1,4,1
102110,20,91.5,27.9,2,4,1
102111,20,76.3,21.6,0,5,1
102112,23,77.5,24.3,1,5,1
102113,25,81.5,22.9,0,1,1
102114,25,56.9,11.9,3,5,1
102115,23,79.7,25.6,1,1,1
102116,19,63.2,24.1,1,2,0
102117,25,75.8,30.0,1,1,1
102118,22,69.3,25.0,1,1,0
102119,22,78.0,18.7,0,4,1
102120,23,73.4,23.7,3,4,1
102121,24,35.1,14.5,0,2,1
102122,25,74.1,18.9,1,3,1
102123,22,79.7,28.2,1,4,1
102124,22,77.4,23.8,2,6,1
102125,23,70.8,29.6,1,4,1
102126,20,91.7,15.2,0,0,0
102127,20,75.7,23.8,1,4,1
102128,23,77.3,22.6,2,1,0
102129,18,84.5,29.8,3,2,1
102130,20,76.4,28.4,1,1,1
102131,23,61.2,28.2,0,5,1
102132,25,42.7,30.0,0,2,1
102133,22,66.3,23.2,2,1,1
102134,21,81.1,30.0,1,2,1
102135,21,67.8,19.8,3,3,1
102136,23,81.6,19.6,1,1,1
102137,22,73.8,28.8,1,3,1
102138,18,87.5,17.5,2,4,1
102139,22,68.5,27.9,0,2,1
102140,21,77.6,25.5,2,2,1
102141,23,78.1,30.0,1,5,1
102142,25,90.0,24.7,2,4,1
102143,25,51.5,25.3,1,2,0
102144,22,66.5,27.5,1,2,1
102145,20,82.2,21.7,1,1,1
102146,21,90.6,21.5,1,2,1
102147,19,74.9,27.4,1,2,1
102148,25,68.5,24.9,2,2,1
102149,24,81.1,23.0,2,1,1
102150,24,82.4,24.6,3,0,1
102151,20,67.7,30.0,1,3,1
102152,20,76.0,22.8,2,4,1
102153,24,86.2,22.6,0,2,1
102154,22,94.7,16.5,0,5,1
102155,23,80.9,24.8,2,3,1
102156,21,72.5,28.3,3,4,1
102157,21,71.4,29.2,1,1,1
102158,23,78.7,25.5,1,2,1
102159,24,70.6,29.8,0,4,1
102160,20,74.3,28.7,2,5,1
102161,24,59.3,30.0,1,2,1
102162,19,87.6,29.9,1,2,1
102163,21,58.3,30.0,0,5,1
102164,25,66.8,24.2,0,1,0
102165,25,73.2,18.4,2,1,1
102166,25,95.9,28.3,1,1,1
102167,20,66.9,28.9,3,6,1
102168,24,64.0,30.0,1,4,1
102169,25,65.4,30.0,1,6,1
102170,25,91.9,30.0,2,2,1
102171,18,38.3,28.1,2,5,1
102172,23,60.0,26.1,2,4,0
102173,25,100.0,18.1,1,1,1
102174,24,79.1,26.5,0,2,1
102175,19,58.7,22.2,2,2,1
102176,24,71.5,26.1,0,3,1
102177,18,72.8,25.3,2,4,1
102178,21,82.2,27.4,1,3,0
102179,23,94.1,24.5,2,1,1
102180,21,76.7,29.7,2,1,1
102181,23,65.5,11.4,0,3,1
102182,19,81.4,25.9,1,1,1
102183,22,63.6,30.0,1,3,1
102184,23,59.6,30.0,0,1,0
102185,23,50.9,28.7,0,1,0
102186,20,53.2,30.0,0,2,1
102187,20,61.2,25.8,0,6,1
102188,20,57.9,25.0,2,1,0
102189,21,75.8,27.6,1,5,1
102190,22,57.6,25.0,0,1,1
102191,20,35.0,21.1,1,2,0
102192,21,59.5,22.4,1,2,1
102193,20,66.3,19.4,2,2,1
102194,19,64.7,27.6,1,2,1
102195,23,90.2,25.1,0,1,1
102196,24,64.6,23.2,0,2,0
102197,20,82.6,22.2,4,3,1
102198,24,71.8,27.5,5,2,1
102199,22,71.5,28.9,3,3,1
102200,19,62.0,19.3,0,1,1
102201,20,71.3,18.6,4,2,1
102202,18,62.8,29.8,1,2,1
102203,18,74.0,18.1,0,1,1
102204,20,69.2,27.7,1,2,1
